names,pvals_adj,logfoldchanges,scores,pts,pts_rest,cluster_name
AAEL003423,4.1994963726929665e-05,1.5896599,4.9066033,0.84,0.2646728447065431,HC
AAEL012069,4.333206101889563e-05,1.8739263,4.9000006,0.76,0.18646447627071047,HC
AAEL019972,4.3608843249755985e-05,3.7887144,4.898301,0.6,0.041982589160348215,HC
AAEL010230,4.606204190310326e-05,1.4781319,4.887086,0.84,0.2554057848918843,HC
AAEL014762,4.619609567750518e-05,3.8897443,4.8860664,0.6,0.040016849199663015,HC
AAEL002401,4.654813537809986e-05,2.4721768,4.8841243,0.68,0.13100252737994944,HC
AAEL008605,4.746055303129399e-05,2.6504798,4.879852,0.64,0.08059533838809323,HC
AAEL003871,5.0442537079789147e-05,2.811365,4.8673744,0.64,0.09547879809042403,HC
AAEL000568,5.141564090835247e-05,2.9557292,4.8631506,0.64,0.08986239820275203,HC
AAEL029007,5.4167543813755324e-05,2.0990245,4.852275,0.68,0.12735186745296265,HC
AAEL004829,5.4167543813755324e-05,1.6064935,4.851935,0.84,0.2893850042122999,HC
AAEL017144,5.695921560800372e-05,27.744085,4.8409142,0.56,0.0,HC
AAEL005665,5.695921560800372e-05,14.71119,4.84038,0.56,0.00014040999719180006,HC
AAEL005431,5.695921560800372e-05,11.431611,4.839312,0.56,0.00014040999719180006,HC
AAEL013309,5.781358286552735e-05,2.5041,4.835913,0.64,0.09365346812693064,HC
AAEL011665,6.247247422498791e-05,1.8889121,4.8200374,0.68,0.12833473743330526,HC
AAEL014640,6.542572643277058e-05,1.908415,4.8103757,0.72,0.16456051670878966,HC
AAEL004065,6.620852924688276e-05,1.6789926,4.807414,0.72,0.15992698680146025,HC
AAEL001236,6.620852924688276e-05,3.3263772,4.8071227,0.6,0.05770850884582982,HC
AAEL002825,6.622484994118684e-05,1.56339,4.8066373,0.84,0.2791350744172985,HC
AAEL014549,6.654763142459223e-05,3.551696,4.805229,0.6,0.055040718899185624,HC
AAEL003864,6.918189846267774e-05,7.1246734,4.796587,0.56,0.006037629879247402,HC
AAEL028178,6.931735483291807e-05,1.310402,4.7957616,0.88,0.24038191519236168,HC
AAEL002170,7.002753567647238e-05,2.6718805,4.7932854,0.64,0.10292052794158944,HC
AAEL010591,7.072778456178375e-05,3.263504,4.7908583,0.6,0.04465037910699242,HC
AAEL008002,7.495641177922256e-05,1.4715666,4.7783318,0.8,0.24333052513338949,HC
AAEL012280,7.528531080936751e-05,3.688486,4.777021,0.6,0.061078348778433024,HC
AAEL019791,7.611004202876663e-05,2.4410644,4.7743993,0.64,0.09744453805110924,HC
AAEL001020,7.613152663286021e-05,3.2449389,4.773914,0.6,0.05616399887672002,HC
AAEL005391,7.681731812851064e-05,3.7583036,4.7716804,0.6,0.06823925863521482,HC
AAEL006240,7.828280976209659e-05,6.3539295,4.7670197,0.56,0.010671159786576805,HC
AAEL012094,7.868413609657698e-05,2.1887097,4.765563,0.68,0.15206402695871946,HC
AAEL008425,7.994898719203908e-05,2.3323605,4.761922,0.64,0.10123560797528784,HC
AAEL019861,8.162508578630329e-05,6.203759,4.7573094,0.56,0.011794439764111205,HC
AAEL008674,8.17932007145501e-05,2.3920252,4.7563868,0.64,0.09898904802021904,HC
AAEL000010,8.17932007145501e-05,1.4330136,4.7560472,0.96,0.488065150238697,HC
AAEL008656,8.191724510334773e-05,2.442047,4.7553186,0.64,0.10011232799775344,HC
AAEL005127,8.26221172766824e-05,3.2636402,4.7527456,0.6,0.05855096882898062,HC
AAEL027771,8.698292384622804e-05,1.666254,4.7419186,0.72,0.18070766638584668,HC
AAEL000138,8.753403126551236e-05,1.3236715,4.7402196,0.8,0.2269025554619489,HC
AAEL006061,9.225305945086196e-05,1.9708213,4.72915,0.68,0.14153327716933445,HC
AAEL008651,9.467327231881068e-05,5.5330653,4.7234693,0.56,0.01923616961527661,HC
AAEL012671,9.516665968052371e-05,1.9470698,4.721673,0.76,0.2225498455490031,HC
AAEL005165,9.516665968052371e-05,1.4988286,4.7215757,0.92,0.4077506318449874,HC
AAEL002510,9.854941669608846e-05,2.2482338,4.7140503,0.68,0.12987924740241505,HC
AAEL010371,9.865314136017589e-05,2.8922691,4.7134194,0.6,0.06248244875035103,HC
AAEL007054,0.0001049379905044034,1.5694156,4.7004075,0.8,0.2458579050828419,HC
AAEL005742,0.00010731930482923247,2.2162616,4.695407,0.64,0.10614995787700084,HC
AAEL001275,0.00011214717786583397,2.5204282,4.685988,0.64,0.11303004773939905,HC
AAEL025362,0.00011415508637000779,1.3229632,4.6815214,0.88,0.2645324347093513,HC
AAEL007820,0.00011539071944875165,2.19064,4.6789,0.64,0.10755405784891885,HC
AAEL019716,0.00011625363001849279,4.8539577,4.6769576,0.56,0.02513338949733221,HC
AAEL008569,0.00011645984723391667,5.3803124,4.676181,0.56,0.02288682954226341,HC
AAEL001569,0.00011697084415188903,2.5201447,4.67487,0.64,0.11962931760741365,HC
AAEL011233,0.00012053728819128391,3.049909,4.6678786,0.6,0.07469811850603764,HC
AAEL000942,0.00012135262522738213,1.8571122,4.6660824,0.64,0.09828699803426004,HC
AAEL008406,0.0001240914535873304,3.1810043,4.6610813,0.6,0.07357483852850323,HC
AAEL001382,0.00013813802358737893,3.0322363,4.6385536,0.6,0.08073574838528504,HC
AAEL021532,0.00014684321585167333,4.585718,4.6254935,0.56,0.03411962931760741,HC
AAEL002978,0.00015335985125988698,2.0836143,4.6160746,0.64,0.11345127773097445,HC
AAEL004448,0.00015826111577712086,2.9695318,4.6084523,0.6,0.07525975849480483,HC
AAEL010819,0.00015826111577712086,1.4089291,4.6083064,0.92,0.4310586913788262,HC
AAEL001838,0.00015850423836604065,2.2196712,4.6075783,0.64,0.12033136759337265,HC
AAEL000626,0.00016478357146496015,2.7553313,4.599082,0.64,0.13647851727042964,HC
AAEL002597,0.00017407128157630072,1.7972132,4.5872355,0.64,0.10572872788542544,HC
AAEL002334,0.0001838157115272852,1.0769286,4.5754375,0.84,0.2197416456051671,HC
AAEL007845,0.00018911299557853282,1.75021,4.5690775,0.68,0.13970794720584107,HC
AAEL005830,0.00019625514992919655,2.9678454,4.560484,0.6,0.08340353833192923,HC
AAEL026741,0.00020071465802660895,3.6001885,4.5550947,0.56,0.041982589160348215,HC
AAEL007049,0.00020071465802660895,1.9950502,4.5549493,0.64,0.12033136759337265,HC
AAEL003106,0.00020302802728305508,3.9482505,4.552133,0.56,0.04352709912945802,HC
AAEL001698,0.00020432746039348876,2.9427168,4.5503855,0.6,0.09084526818309463,HC
AAEL008052,0.0002054931150772391,3.708773,4.5487833,0.56,0.041982589160348215,HC
AAEL014846,0.00020814812009605424,4.0770035,4.5456758,0.56,0.045633249087335015,HC
AAEL024070,0.00021342575770973387,2.965661,4.5399957,0.6,0.08873911822521764,HC
AAEL026700,0.00021943599757978264,2.1703072,4.5337324,0.64,0.12622858747542826,HC
AAEL001092,0.00022007740642268744,1.4871898,4.532713,0.68,0.14729008705419827,HC
AAEL014913,0.00022301586885471947,1.347523,4.5295086,0.8,0.2260600954787981,HC
AAEL027903,0.00023155744500129386,2.332756,4.5211577,0.64,0.13282785734344285,HC
AAEL002526,0.0002336226746466938,1.48528,4.518876,0.76,0.24038191519236168,HC
AAEL005956,0.00024955628636158885,3.3374035,4.5036793,0.56,0.04549283909014322,HC
AAEL000530,0.00025930184973808505,26.93243,4.4951344,0.52,0.0,HC
AAEL002580,0.0002610678294820465,10.282737,4.4932895,0.52,0.00014040999719180006,HC
AAEL007626,0.00026188871526553056,10.940515,4.4922214,0.52,0.00042122999157540015,HC
AAEL003454,0.0002625806992763167,3.5377758,4.4911046,0.56,0.04465037910699242,HC
AAEL010867,0.0002625806992763167,11.925029,4.490862,0.52,0.0009828699803426004,HC
AAEL021173,0.00026292858115178544,9.354493,4.4901824,0.52,0.00042122999157540015,HC
AAEL018131,0.0002642394538667589,8.83498,4.4887257,0.52,0.0007020499859590003,HC
AAEL012010,0.00026501331775675074,1.2880431,4.487706,0.8,0.2468407750631845,HC
AAEL022107,0.0002668819792655105,9.23523,4.4858127,0.52,0.0016849199663016006,HC
AAEL007597,0.0002674818907383502,8.37613,4.4849386,0.52,0.0008424599831508003,HC
AAEL004425,0.00027164609508356565,3.533859,4.481249,0.56,0.05307497893850042,HC
AAEL007650,0.00027662608592956157,1.9438322,4.4769764,0.68,0.15515304689693907,HC
AAEL007431,0.0002775639274380522,1.7644445,4.4758596,0.72,0.1979780960404381,HC
AAEL025246,0.00027812089961079523,3.1710904,4.474646,0.56,0.04858185902836282,HC
AAEL017212,0.00028970737578160077,1.4779252,4.464887,0.84,0.2862959842740803,HC
AAEL008291,0.00028970737578160077,2.5257661,4.4647417,0.6,0.09477674810446504,HC
AAEL007765,0.00028990183549678234,1.5225388,4.4642076,0.72,0.19194046616119068,HC
AAEL005313,0.0002981580972904641,3.1783311,4.457265,0.56,0.055040718899185624,HC
AAEL004427,0.0002981580972904641,1.7998252,4.457022,0.64,0.12342038753159225,HC
AAEL010047,0.0002989017713970862,1.82205,4.4560995,0.6,0.07132827857343443,HC
AAEL001061,0.0003076833298182072,1.9448184,4.4494967,0.68,0.13704015725919685,HC
AAEL008249,0.0003274631581293981,2.1920989,4.43532,0.64,0.14771131704577367,HC
AAEL002043,0.00033902271916041836,6.3696737,4.427163,0.52,0.013479359730412805,HC
AAEL002797,0.00033902271916041836,1.5415777,4.4270663,0.68,0.16610502667789948,HC
AAEL011274,0.0003433230363534583,2.2850578,4.423959,0.6,0.09646166807076664,HC
AAEL013675,0.0003477539241514839,1.8493023,4.420803,0.68,0.17186183656276327,HC
AAEL019937,0.00034971727270260343,1.277858,4.419201,0.84,0.2931760741364785,HC
AAEL012825,0.0003561411900056275,2.8359184,4.41488,0.56,0.05349620893007582,HC
AAEL012078,0.00036578061328239905,1.4191425,4.408714,0.76,0.20190957596180847,HC
AAEL009946,0.0003729030438076812,2.8155797,4.40415,0.6,0.11639988767200225,HC
AAEL001422,0.000374332519469752,3.101002,4.4029365,0.56,0.059955068800898625,HC
AAEL004060,0.00037914665549685636,1.4290254,4.3997803,0.84,0.31999438360011234,HC
AAEL020739,0.00038060050814302124,1.9121124,4.3985667,0.64,0.13886548722269026,HC
AAEL004467,0.00038557872996132676,2.5205128,4.3953624,0.6,0.10839651783206965,HC
AAEL012313,0.00039659583379407943,2.5822973,4.3888564,0.6,0.11303004773939905,HC
AAEL026904,0.00040964357082521984,1.3951521,4.3814282,0.92,0.39750070204998594,HC
AAEL006748,0.00041195766966581224,2.3809886,4.3795834,0.6,0.10741364785172704,HC
AAEL000807,0.00041195766966581224,3.5009518,4.3794374,0.56,0.06585228868295423,HC
AAEL020793,0.00041853740328517876,5.626714,4.3756022,0.52,0.016708789665824206,HC
AAEL007392,0.000427034469656854,1.2801656,4.3707957,0.76,0.2071047458579051,HC
AAEL000159,0.000427034469656854,2.622278,4.3704557,0.6,0.10292052794158944,HC
AAEL001331,0.00043038772047174656,3.5162406,4.368368,0.56,0.06472900870541982,HC
AAEL000854,0.000432035481957357,1.6867292,4.367154,0.64,0.12636899747262004,HC
AAEL000102,0.0004334013019291309,2.252621,4.366086,0.6,0.10123560797528784,HC
AAEL000458,0.0004334223508576282,1.623548,4.365698,0.72,0.21328278573434428,HC
AAEL012875,0.0004394531606159106,2.3506703,4.362299,0.6,0.10306093793878124,HC
AAEL010611,0.0004395740578785114,1.4217521,4.361862,0.8,0.29921370401572595,HC
AAEL002411,0.0004481910430749029,1.3770531,4.3568616,0.88,0.34582982308340354,HC
AAEL025355,0.0004750930047299212,3.1406877,4.343704,0.56,0.06388654872226902,HC
AAEL000182,0.00047554091319375693,1.1976261,4.3431215,0.8,0.2591968548160629,HC
AAEL004469,0.00047588526880332715,4.7226667,4.3425875,0.52,0.020640269587194608,HC
AAEL003986,0.0004804595142471328,1.588049,4.3401113,0.72,0.2163718056725639,HC
AAEL005471,0.0004827918209864508,1.3004383,4.338655,0.92,0.40634653187306935,HC
AAEL008153,0.0004827918209864508,3.2882698,4.3380237,0.56,0.07329401853411963,HC
AAEL010088,0.0004827918209864508,4.2196093,4.337927,0.52,0.02190395956192081,HC
AAEL014889,0.000483894498890659,1.5033188,4.337053,0.72,0.2250772254984555,HC
AAEL002176,0.0004869316511149592,4.422327,4.3353047,0.52,0.02527379949452401,HC
AAEL001109,0.0004885157649752936,2.166779,4.3338485,0.6,0.10460544790789104,HC
AAEL002118,0.0004913666616018497,2.5696468,4.3321977,0.6,0.11317045773659085,HC
AAEL010558,0.0004933631994869756,2.5133061,4.3309355,0.64,0.13844425723111486,HC
AAEL025078,0.0004981059024027762,2.1860085,4.3284593,0.6,0.10039314799213704,HC
AAEL001916,0.0005063840777426258,1.9418063,4.3240895,0.64,0.14588598708228026,HC
AAEL007945,0.0005085542839283167,1.307707,4.3227787,0.88,0.2969671440606571,HC
AAEL011192,0.0005109592188512329,2.6545465,4.3213706,0.56,0.07020499859590003,HC
AAEL027453,0.0005163206171086283,1.8829695,4.3187003,0.72,0.2180567256388655,HC
AAEL003210,0.000519332928162732,2.0328665,4.3170495,0.68,0.2142656557146869,HC
AAEL009129,0.0005263961203200531,1.2255133,4.3136997,0.84,0.29795001404099974,HC
AAEL011054,0.0005321470974062798,5.066935,4.310932,0.52,0.031873069362538614,HC
AAEL020615,0.0005365434816483405,2.103943,4.308748,0.56,0.055461948890761024,HC
AAEL000847,0.000538015882181553,2.1443224,4.3077765,0.64,0.15417017691659646,HC
AAEL020116,0.0005521797755661283,2.4021957,4.301659,0.56,0.06444818871103622,HC
AAEL014414,0.000553451842908245,2.7957215,4.300785,0.56,0.06978376860432463,HC
AAEL017133,0.0005707427022779074,2.0081198,4.2935996,0.6,0.10432462791350744,HC
AAEL011156,0.0005711814644818795,2.0010045,4.2930655,0.6,0.10755405784891885,HC
AAEL009317,0.0005796775826642133,1.8630108,4.2894244,0.64,0.15136197697276046,HC
AAEL000330,0.0006047679861097495,2.1450179,4.2792773,0.6,0.11331086773378264,HC
AAEL011865,0.000608808831502386,2.0301762,4.277432,0.6,0.10783487784330244,HC
AAEL002377,0.0006340544952332186,2.5651488,4.2680135,0.6,0.12791350744172986,HC
AAEL013960,0.0006420405989160726,1.382456,4.2648573,0.72,0.2204436955911261,HC
AAEL013353,0.0006466001522072574,1.3489338,4.2629156,0.88,0.3709632125807357,HC
AAEL008367,0.0006530331635151397,2.235325,4.260342,0.6,0.11808480763830384,HC
AAEL013052,0.0006621100023285374,2.7820063,4.256895,0.56,0.07652344846953103,HC
AAEL006862,0.0006786256368566798,4.0489254,4.2510204,0.52,0.03341757933164841,HC
AAEL014029,0.0006822506537253607,3.8005023,4.249467,0.52,0.034260039314799214,HC
AAEL002137,0.0006921637020055899,2.1103768,4.245874,0.6,0.11555742768885145,HC
AAEL013620,0.0007035827880952369,2.0723631,4.241844,0.6,0.11092389778152205,HC
AAEL013461,0.0007038262721815011,2.7088253,4.2414074,0.56,0.08494804830103904,HC
AAEL007441,0.0007040138648843362,1.2074332,4.2409706,0.8,0.2784330244313395,HC
AAEL027554,0.0007156212909056561,1.4839464,4.236601,0.64,0.14307778713844427,HC
AAEL015007,0.0007200634129837156,2.7531881,4.2348533,0.56,0.08270148834597023,HC
AAEL009257,0.0007218239102689867,1.3973067,4.2339306,0.92,0.44818871103622576,HC
AAEL013144,0.0007218239102689867,1.4216149,4.2335906,0.76,0.2472620050547599,HC
AAEL001134,0.0007326048887790056,1.8477895,4.229901,0.6,0.11373209772535804,HC
AAEL006855,0.0007559303835377329,3.5398164,4.2222786,0.52,0.03945520921089581,HC
AAEL004308,0.0007559303835377329,2.7436543,4.2221327,0.56,0.08733501825329963,HC
AAEL006693,0.000803499295658653,2.5580432,4.2080045,0.56,0.08228025835439483,HC
AAEL003750,0.0008089833459750468,1.4173583,4.206111,0.88,0.37672002246559955,HC
AAEL002722,0.0008139797631956261,2.1525939,4.204363,0.6,0.12552653748946924,HC
AAEL001501,0.0008324654168560152,2.3134205,4.1989255,0.56,0.07933164841336703,HC
AAEL006509,0.0008329463252790576,1.3110347,4.19844,0.88,0.4399045212019096,HC
AAEL008793,0.0008364714047756675,2.7300074,4.197129,0.56,0.08171861836562763,HC
AAEL023188,0.0008382142914384603,2.3365521,4.196304,0.56,0.08045492839090143,HC
AAEL027357,0.0008519183398357596,1.9917703,4.192274,0.64,0.16736871665262568,HC
AAEL006441,0.0008615370088778697,2.1672475,4.189021,0.56,0.08073574838528504,HC
AAEL007286,0.0008759785040225128,2.0411,4.184894,0.6,0.12384161752316765,HC
AAEL014282,0.0008838279263063445,3.2688396,4.182515,0.52,0.04268463914630722,HC
AAEL015575,0.0008965169630762228,1.5688056,4.178922,0.64,0.14195450716090985,HC
AAEL013979,0.0009334424593025033,3.2398555,4.1688237,0.52,0.04703734905925302,HC
AAEL002527,0.0009334424593025033,1.0278912,4.1686783,0.76,0.20443695591126088,HC
AAEL003661,0.0009353888389072665,1.7240922,4.167853,0.68,0.18112889637742208,HC
AAEL000941,0.0009455568424473896,1.2940499,4.1650367,0.72,0.21651221566975568,HC
AAEL009017,0.0009819812484105689,2.0933049,4.156055,0.56,0.08031451839370964,HC
AAEL003844,0.0010018977852248303,1.5731758,4.1511025,0.72,0.2358887952822241,HC
AAEL002504,0.0010018977852248303,1.5167258,4.150763,0.64,0.14925582701488346,HC
AAEL007282,0.0010099639769781707,2.8068178,4.148578,0.56,0.09182813816343724,HC
AAEL013984,0.0010112101753339366,11.591797,4.147947,0.48,0.00014040999719180006,HC
AAEL013877,0.001030641737686907,3.4019437,4.1432376,0.52,0.04858185902836282,HC
AAEL019649,0.001045105793385408,8.8628025,4.1396933,0.48,0.0009828699803426004,HC
AAEL006102,0.0010492792105476411,8.818455,4.138431,0.48,0.0015445099691098006,HC
AAEL008488,0.0010712135292347236,7.9098387,4.133333,0.48,0.0016849199663016006,HC
AAEL001354,0.0010727644460059285,2.542619,4.132653,0.56,0.09435551811288964,HC
AAEL003352,0.0010861840249648932,1.9152793,4.129449,0.68,0.2121595057568099,HC
AAEL003151,0.0010955634155857493,2.2525048,4.1267786,0.56,0.08887952822240944,HC
AAEL002886,0.0011076194728097818,1.3075706,4.1239142,0.76,0.2537208649255827,HC
AAEL010843,0.0011136814582605164,1.2276235,4.122312,0.8,0.2965459140690817,HC
AAEL001810,0.0011347380307008392,2.0826144,4.117651,0.56,0.08817747823645043,HC
AAEL020756,0.0011375844162727548,6.746236,4.116729,0.48,0.004212299915754001,HC
AAEL005269,0.0011394795921347357,1.1073362,4.1160007,0.88,0.33572030328559394,HC
AAEL023769,0.0011668197299949125,1.8325478,4.1101255,0.6,0.12313956753720864,HC
AAEL003430,0.0011668197299949125,3.4574437,4.109349,0.52,0.05981465880370682,HC
AAEL009964,0.0011668197299949125,1.2016937,4.1093006,0.92,0.4467846110643078,HC
AAEL013992,0.0011668197299949125,2.1075385,4.1091547,0.6,0.13998876720022466,HC
AAEL003011,0.00118037035641992,1.4857082,4.1061444,0.68,0.2080876158382477,HC
AAEL002703,0.0011806066203395103,2.3774257,4.1057563,0.56,0.09056444818871104,HC
AAEL013744,0.0011935590281647993,1.5534335,4.1028914,0.68,0.21117663577646728,HC
AAEL012341,0.0012838260795686575,6.0017624,4.085656,0.48,0.008986239820275204,HC
AAEL014393,0.0012937826524618984,1.8609143,4.08352,0.6,0.13479359730412804,HC
AAEL014505,0.0012962074696778057,1.3800267,4.082743,0.68,0.2064026958719461,HC
AAEL009911,0.0012978189891490446,2.9262931,4.0819664,0.52,0.055040718899185624,HC
AAEL025658,0.0012978189891490446,6.0704236,4.081772,0.48,0.009547879809042405,HC
AAEL014715,0.0012997149340438026,1.310255,4.0810924,0.68,0.18197135636057288,HC
AAEL013002,0.001302433254987086,2.2857087,4.079927,0.56,0.09828699803426004,HC
AAEL005579,0.001311990647807144,1.4793886,4.077888,0.6,0.12482448750351025,HC
AAEL012276,0.0013147382185956676,2.1844487,4.0770626,0.56,0.08958157820836844,HC
AAEL003921,0.0013232793435324687,2.2667198,4.0752177,0.56,0.09449592811008144,HC
AAEL012237,0.0013327079975357767,2.3353744,4.073227,0.56,0.10516708789665824,HC
AAEL002397,0.0013492136556315921,5.8185096,4.0700226,0.48,0.012075259758494805,HC
AAEL007868,0.0013492278492048433,1.2274826,4.069683,0.88,0.39286717214265654,HC
AAEL000486,0.0013659290284453757,1.4479568,4.0664787,0.72,0.2284470654310587,HC
AAEL003384,0.0013750777156663003,3.0925019,4.064585,0.52,0.05616399887672002,HC
AAEL004378,0.0013768166026968968,1.1941625,4.063954,0.8,0.2643920247121595,HC
AAEL019748,0.0014416084628100909,2.187019,4.0522046,0.6,0.13465318730693626,HC
AAEL007988,0.0014551909492257816,2.7322938,4.0493884,0.52,0.057848918843021624,HC
AAEL003469,0.0014551909492257816,1.5014678,4.0493402,0.64,0.16273518674529627,HC
AAEL010572,0.0014768052728017494,2.924235,4.045553,0.52,0.06276326874473462,HC
AAEL009603,0.0014956225136074138,2.708903,4.0422516,0.52,0.057568098848638026,HC
AAEL001247,0.001496898217438072,1.3601398,4.0417175,0.68,0.20991294580174108,HC
AAEL007717,0.001531404994577703,2.5635679,4.036037,0.56,0.12005054759898905,HC
AAEL014262,0.0016179626388351902,2.4623067,4.022637,0.52,0.061218758775624826,HC
AAEL017419,0.0016179626388351902,1.081686,4.022443,0.84,0.32715529345689415,HC
AAEL006823,0.0016384758116836581,3.3373537,4.019141,0.52,0.06585228868295423,HC
AAEL007370,0.0016636818390938172,5.0813923,4.0152087,0.48,0.020640269587194608,HC
AAEL012279,0.0016695593226659414,1.4911379,4.0140433,0.6,0.13001965739960686,HC
AAEL013071,0.0016806372715899257,1.9218943,4.01215,0.6,0.15346812693063747,HC
AAEL021578,0.0017026568509199071,2.0133855,4.008606,0.6,0.14953664700926705,HC
AAEL003180,0.0017026568509199071,1.8133171,4.0084114,0.56,0.10207806795843864,HC
AAEL027977,0.0017083216142151473,2.163479,4.007295,0.56,0.10923897781522045,HC
AAEL002375,0.001734545758337269,1.9192176,4.003362,0.56,0.09660207806795844,HC
AAEL011087,0.0017630209891759839,1.9226313,3.998847,0.56,0.10249929795001404,HC
AAEL007634,0.0017827165093943574,2.9338226,3.9958854,0.52,0.07245155855096883,HC
AAEL005069,0.0017956180370955477,1.8589576,3.9938464,0.64,0.18674529626509406,HC
AAEL013700,0.0017993725996352887,1.7528987,3.993021,0.56,0.10151642796967145,HC
AAEL006251,0.001807573797689852,2.0564058,3.991613,0.6,0.14392024712159507,HC
AAEL001972,0.001827451178080444,3.0105264,3.9885058,0.52,0.06852007862959843,HC
AAEL028052,0.001827451178080444,2.4835663,3.9883602,0.52,0.06613310867733782,HC
AAEL007043,0.0018406673309439908,2.0582316,3.986321,0.56,0.10207806795843864,HC
AAEL025277,0.0019042593490180288,3.2310073,3.9779217,0.52,0.06823925863521482,HC
AAEL003993,0.0019451831942490431,1.7648877,3.9725325,0.64,0.18393709632125807,HC
AAEL004311,0.0019651994758899632,4.0721445,3.9697652,0.48,0.02316764953664701,HC
AAEL025929,0.001985411018502799,2.2651563,3.9669976,0.52,0.06402695871946082,HC
AAEL004234,0.0020002128823945918,1.5187963,3.96457,0.64,0.16933445661331087,HC
AAEL012996,0.002014202373266687,1.7195755,3.9625795,0.56,0.09646166807076664,HC
AAEL013844,0.002027461188017272,2.6789963,3.960686,0.52,0.06823925863521482,HC
AAEL022010,0.0020442385394725208,2.8048348,3.9580643,0.52,0.07104745857905083,HC
AAEL004783,0.002053634611872453,1.2237282,3.9564135,0.92,0.45240101095197977,HC
AAEL009671,0.002053634611872453,2.3053892,3.9563165,0.52,0.06697556866048862,HC
AAEL001356,0.00206798855752507,1.304526,3.954326,0.64,0.16610502667789948,HC
AAEL002207,0.0021511084938303873,2.2689378,3.9445672,0.52,0.06823925863521482,HC
AAEL012427,0.002155163757805104,2.505881,3.9437904,0.52,0.07034540859309182,HC
AAEL003944,0.002187388000905241,3.0359955,3.9399064,0.52,0.07596180848076384,HC
AAEL013256,0.0022928164260091924,2.7628663,3.9276228,0.52,0.07750631844987363,HC
AAEL000234,0.00231901346211827,1.8316358,3.9245641,0.52,0.057989328840213426,HC
AAEL001864,0.0023224396219335484,3.0867436,3.9238844,0.52,0.08340353833192923,HC
AAEL000084,0.0023802330810735435,2.022059,3.9169903,0.56,0.11457455770850884,HC
AAEL011099,0.0024151368504033398,1.1754421,3.9131548,0.64,0.15725919685481607,HC
AAEL013875,0.00241676399929573,1.7413607,3.9126692,0.8,0.37447346251053076,HC
AAEL013119,0.0024247261195477696,2.672849,3.9115524,0.52,0.08129738837405223,HC
AAEL013527,0.0024253911653298117,1.8778572,3.911164,0.6,0.14588598708228026,HC
AAEL005355,0.002468533339784049,2.3856852,3.9065518,0.52,0.07694467846110643,HC
AAEL009313,0.002468533339784049,1.1571782,3.9062605,0.88,0.3375456332490873,HC
AAEL008131,0.0024758661229371394,1.4996456,3.9049497,0.6,0.14153327716933445,HC
AAEL010945,0.0024758661229371394,3.6547487,3.904901,0.48,0.032715529345689415,HC
AAEL023967,0.0025237116480547887,1.8012161,3.8999488,0.56,0.11724234765515305,HC
AAEL008582,0.002560807222940199,2.6792302,3.895822,0.52,0.07792754844144903,HC
AAEL017082,0.002572327805477556,2.4982402,3.8943655,0.52,0.07357483852850323,HC
AAEL013528,0.002582348330888422,1.4888028,3.8931031,0.6,0.14953664700926705,HC
AAEL010057,0.0026095852010887166,2.3927746,3.8902388,0.52,0.07540016849199663,HC
AAEL007509,0.002624992030351187,3.162238,3.888491,0.48,0.03454085930918281,HC
AAEL003130,0.002662746073109885,2.538422,3.8847039,0.56,0.13998876720022466,HC
AAEL010063,0.002662978420734918,1.6832359,3.8843641,0.6,0.14420106711597866,HC
AAEL012161,0.0026861882525968652,2.266654,3.8819366,0.52,0.07596180848076384,HC
AAEL014368,0.002702028635299604,2.1633224,3.8801887,0.52,0.07469811850603764,HC
AAEL019909,0.002706052506376248,3.3516748,3.879509,0.48,0.034821679303566416,HC
AAEL014198,0.0027274440152256986,1.3451927,3.8772757,0.6,0.14153327716933445,HC
AAEL014564,0.002782592572292968,3.5922594,3.8716438,0.48,0.037489469250210614,HC
AAEL020582,0.002782592572292968,3.3931565,3.8714495,0.48,0.037629879247402416,HC
AAEL006551,0.0029230084654842657,1.8928177,3.8591175,0.56,0.12426284751474305,HC
AAEL007243,0.0029308417277717305,2.5125062,3.8581464,0.52,0.07624262847514743,HC
AAEL012632,0.0029715458825813616,3.2738767,3.8544567,0.48,0.03931479921370402,HC
AAEL005897,0.0030572896527576183,1.2715393,3.847174,0.6,0.14911541701769165,HC
AAEL026243,0.003132937034648147,2.5649612,3.8408625,0.52,0.08003369839932603,HC
AAEL003634,0.0031512552608122073,2.2582927,3.8391147,0.56,0.12061218758775624,HC
AAEL009183,0.0031524894545110708,2.323613,3.838629,0.52,0.08579050828418984,HC
AAEL029014,0.0031524894545110708,3.328014,3.8383863,0.48,0.04254422914911542,HC
AAEL008962,0.003169989868921813,2.8768318,3.83659,0.48,0.03903397921932041,HC
AAEL003769,0.003169989868921813,1.5119056,3.8363957,0.56,0.11092389778152205,HC
AAEL000986,0.003251142352485767,1.082265,3.82955,0.76,0.28868295422634094,HC
AAEL010337,0.0032578970876694113,4.0708838,3.8287246,0.48,0.04830103903397922,HC
AAEL000844,0.0033513619366315806,2.3608868,3.8214421,0.52,0.08101656837966863,HC
AAEL007185,0.0033775394055311817,2.5563905,3.8192086,0.52,0.09295141814097163,HC
AAEL008672,0.0034109714143004486,2.0172858,3.8162956,0.56,0.11991013760179725,HC
AAEL019487,0.0034109714143004486,2.3773124,3.81615,0.52,0.08705419825891604,HC
AAEL008492,0.00343421569377626,1.8771981,3.8141594,0.52,0.08171861836562763,HC
